year,state,value
1976,South Dakota,2454.2
1976,Tennessee,3865.1
1976,Texas,5108.7
1976,Utah,4757.2
1976,Vermont,3073.9
1976,Virginia,3895.4
1976,Washington,5405.4
1976,West Virginia,2168
1976,Wisconsin,3763
1976,Wyoming,3756.9
1977,Alabama,3298.2
1977,Alaska,5454.8
1977,Arizona,7253
1977,Arkansas,3018.1
1977,California,6302.7
1977,Colorado,6315.6
1977,Connecticut,4559.8
1977,Delaware,5828
1977,Florida,6051.8
1977,Georgia,3819.2
1977,Hawaiʻi,6321.3
1977,Idaho,3888
1977,Illinois,4697.1
1977,Indiana,3962.3
1977,Iowa,3717.5
1977,Kansas,4254
1977,Kentucky,2779.8
1977,Louisiana,3973.1
1977,Maine,3850.7
1977,Maryland,5006.2
1977,Massachusetts,4983.7
1977,Michigan,5227.3
1977,Minnesota,4037
1977,Mississippi,2299.9
1977,Missouri,4120.8
1977,Montana,3887.3
1977,Nebraska,3325.2
1977,Nevada,7225
1977,New Hampshire,3679
1977,New Jersey,4721.8
1977,New Mexico,4686.7
1977,New York,5255.8
1977,North Carolina,3384
1977,North Dakota,2433.8
1977,Ohio,4313.2
1977,Oklahoma,3843
1977,Oregon,5531.4
1977,Pennsylvania,2834.7
1977,Rhode Island,5125
1977,South Carolina,4201.1
1977,South Dakota,2422.4
1977,Tennessee,3582.8
1977,Texas,4989.4
1977,Utah,4510.6
1977,Vermont,3814.5
1977,Virginia,3734
1977,Washington,5352.8
1977,West Virginia,2102.4
1977,Wisconsin,3681.9
1977,Wyoming,3865.8
1978,Alabama,3519.7
1978,Alaska,5604.2
1978,Arizona,7051.7
1978,Arkansas,3117.6
1978,California,6373.3
1978,Colorado,6334.5
1978,Connecticut,4614.5
1978,Delaware,5913.2
1978,Florida,6303.9
1978,Georgia,4288.5
1978,Hawaiʻi,6866
1978,Idaho,3778.4
1978,Illinois,4943.1
1978,Indiana,4015.1
1978,Iowa,3818.7
1978,Kansas,4225.9
1978,Kentucky,2799.9
1978,Louisiana,4207.4
1978,Maine,3930.8
1978,Maryland,5081.6
1978,Massachusetts,4888.5
1978,Michigan,5016.9
1978,Minnesota,3954.5
1978,Mississippi,2233.7
1978,Missouri,4059.5
1978,Montana,3678.2
1978,Nebraska,3250.7
1978,Nevada,7506.1
1978,New Hampshire,3948.7
1978,New Jersey,4783.7
1978,New Mexico,4652.1
1978,New York,4951.2
1978,North Carolina,3468.7
1978,North Dakota,2338.3
1978,Ohio,4246.2
1978,Oklahoma,3776.9
1978,Oregon,5573
1978,Pennsylvania,2883.6
1978,Rhode Island,4914.1
1978,South Carolina,4258.4
1978,South Dakota,2525.8
1978,Tennessee,3307.8
1978,Texas,5121.5
1978,Utah,4707.1
1978,Vermont,3640.2
1978,Virginia,3786.6
1978,Washington,5710.3
1978,West Virginia,2102.4
1978,Wisconsin,3748.1
1978,Wyoming,4214.2
1979,Alabama,3830.5
1979,Alaska,5712.6
1979,Arizona,7264.4
1979,Arkansas,3254.5
1979,California,6657.7
1979,Colorado,6529
1979,Connecticut,5365.4
1979,Delaware,5988.5
1979,Florida,6854.2
1979,Georgia,4858.2
1979,Hawaiʻi,6957.8
1979,Idaho,3952
1979,Illinois,5287.2
1979,Indiana,4263.4
1979,Iowa,4120.6
1979,Kansas,4542.2
1979,Kentucky,2935.9
1979,Louisiana,4682.4
1979,Maine,4104.8
1979,Maryland,5499.1
1979,Massachusetts,5386.7
1979,Michigan,5532.8
1979,Minnesota,4171.8
1979,Mississippi,2637
1979,Missouri,4412.7
1979,Montana,4236.4
1979,Nebraska,3767.2
1979,Nevada,7996
1979,New Hampshire,4438.9
1979,New Jersey,5319.4
1979,New Mexico,5202.5
1979,New York,5287.7
1979,North Carolina,3926.4
1979,North Dakota,2694.5
1979,Ohio,4672.3
1979,Oklahoma,4297.8
1979,Oregon,5827.6
1979,Pennsylvania,3161.8
1979,Rhode Island,5394.4
1979,South Carolina,4387.8
1979,South Dakota,2800.7
1979,Tennessee,3599.3
1979,Texas,5417.3
1979,Utah,5187.9
1979,Vermont,5115
1979,Virginia,4060.3
1979,Washington,6094.9
1979,West Virginia,2157.2
1979,Wisconsin,4221.9
1979,Wyoming,4473.1
1980,Alabama,4485.1
1980,Alaska,5209.7
1980,Arizona,7519.9
1980,Arkansas,3475.9
1980,California,6939.5
1980,Colorado,6804.9
1980,Connecticut,5469.2
1980,Delaware,6301.8
1980,Florida,7418.4
1980,Georgia,5048.3
1980,Hawaiʻi,7182.8
1980,Idaho,4468.8
1980,Illinois,5461.1
1980,Indiana,4552.5
1980,Iowa,4546.4
1980,Kansas,4989.5
1980,Kentucky,3167.1
1980,Louisiana,4788.8
1980,Maine,4174.2
1980,Maryland,5777.7
1980,Massachusetts,5477.8
1980,Michigan,6036.4
1980,Minnesota,4571.7
1980,Mississippi,3075.2
1980,Missouri,4878.6
1980,Montana,4801.9
1980,Nebraska,4080.6
1980,Nevada,7941.4
1980,New Hampshire,4499.8
1980,New Jersey,5797
1980,New Mexico,5364.1
1980,New York,5882
1980,North Carolina,4185.5
1980,North Dakota,2909.7
1980,Ohio,4933.1
1980,Oklahoma,4633.4
1980,Oregon,6196.5
1980,Pennsylvania,3372.4
1980,Rhode Island,5524.1
1980,South Carolina,4779.2
1980,South Dakota,3116.3
1980,Tennessee,4039.8
1980,Texas,5592.7
1980,Utah,5577.3
1980,Vermont,4809.7
1980,Virginia,4312.8
1980,Washington,6450.7
1980,West Virginia,2367.9
1980,Wisconsin,4616
1980,Wyoming,4593.8
1981,Alabama,4428.3
1981,Alaska,5979.1
1981,Arizona,7038.1
